sku,name,category,function,relatives,designer,image,gridorder,neworder
CHC2109,Country Semi-Flush Bell Jar Lantern,Ceiling > Flush Mount,Flush Mount,Country Bell Jar,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc2109ab_8.png,5947.0000,,
CHC2135,Modern Globe Lantern,Ceiling > Lantern,Lantern,Modern Globe,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc2135pnwg_8.png,2199.0000,,
BBL2038,Graceful Ribbon Single Sconce,Wall > Decorative,Decorative,Graceful Ribbon Sconce,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl2038sss_5.png,4093.0000,,
BBL2039,Graceful Ribbon Double Sconce,Wall > Decorative,Decorative,Graceful Ribbon Sconce,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl2039sss_12.png,4096.0000,,
TOB5030,Merchant Lantern,Ceiling > Lantern,Lantern,Merchant,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob5030pn_11.png,2219.0000,,
CHA8359,Chunky Classic Urn Form Table Lamp,Table > Decorative,Decorative,URN FORM,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cha8359wglnp_5.png,655.0000,,
CHA8642,Arc Pot Form Table Lamp,Table > Decorative,Decorative,Arc Pot,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cha8642tsnp_5.png,325.0000,,
SL3845,Bull Nose Cylinder Table Lamp,Table > Decorative,Decorative,Bull Nose,E. F. Chapman,https://www.circalighting.com/media/catalog/product/s/l/sl3845mgnp_5.png,105.0000,,
CHA8646,Contemporary Balustrade Table Lamp,Table > Decorative,Decorative,Contemporary Balustrade,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cha8646albnp_5.png,481.0000,,
CHC1403,Belvedere Chandelier,Ceiling > Chandelier,Chandelier,Belvedere,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc1403ginp_5.png,1727.0000,,
CHC1520,Orvieto Large Chandelier,Ceiling > Chandelier,Chandelier,Orvieto,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc1520gisg_5.png,1432.0000,,
CHO2060,Suffork Small 3/4 Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2060nc_5.png,5448.0000,,
CHO2061,Suffork Small Scroll Arm Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2061nc_5.png,5453.0000,,
CHO2062,Suffork Wide Short 3/4 Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2062nc_5.png,5449.0000,,
CHO2063,Suffork Medium 3/4 Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2063nc_5.png,5450.0000,,
CHO2064,Suffork Medium Scroll Arm Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2064nc_5.png,5454.0000,,
CHO2065,Suffork Tall 3/4 Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2065nc_5.png,5451.0000,,
CHO2066,Suffork Wide Tall Scroll 3/4 Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2066nc_5.png,5452.0000,,
CHO2067,Suffork Tall Scroll Arm Lantern,Outdoor > Wall,Wall,Suffork,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2067nc_5.png,5455.0000,,
CHO2150,Bedford Small 3/4 Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2150nc_5.png,5456.0000,,
CHO2151,Bedford Small Scroll Arm Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2151nc_5.png,5461.0000,,
CHO2152,Bedford Medium 3/4 Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2152nc_5.png,5457.0000,,
CHO2153,Bedford Medium Scroll Arm Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2153nc_5.png,5462.0000,,
CHO2154,Bedford Large 3/4 Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2154nc_5.png,5458.0000,,
CHO2155,Bedford Large Scroll Arm Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2155nc_5.png,5463.0000,,
CHO2156,Bedford Wide Short 3/4 Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2156nc_5.png,5459.0000,,
CHO2157,Bedford Wide Tall 3/4 Lantern,Outdoor > Wall,Wall,Bedford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2157nc_5.png,5460.0000,,
CHO2222,Somerset Small Modern Lantern,Outdoor > Wall,Wall,Somerset,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2222nc_5.png,5467.0000,,
CHO2224,Somerset Large Modern Lantern,Outdoor > Wall,Wall,Somerset,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2224nc_5.png,5465.0000,,
CL1002,Tribeca Floor Lamp,Floor > Decorative,Decorative,Tribeca,Clodagh,https://www.circalighting.com/media/catalog/product/c/l/cl1002ainp_5.png,1002.0000,,
S2121,Bristol Large Sconce,Wall > Decorative,Decorative,Bristol,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s2121ainp_5.png,3909.0000,,
S2601,French Library Single Arm Wall Lamp,Wall > Task,Functional,French Library2,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s2601hab_1.png,4722.0000,,
S3701,Wright Table Lamp,Table > Decorative,Decorative,Wright,Studio VC,https://www.circalighting.com/media/catalog/product/s/3/s3701ginp_5.png,47.0000,,
SK2002,Alice Sconce,Wall > Decorative,Decorative,Alice,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk2002ai_5.png,3869.0000,,
SK2109,Griffith Swing Arm,Wall > Task,Functional,Griffith,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk2109ginp_1.png,4521.0000,,
SK4000,Ré Flush Mount,Ceiling > Flush Mount,Flush Mount,Re Flush Monut,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk4000gi_5.png,3114.0000,,
SK5003,Michele Chandelier,Ceiling > Chandelier,Chandelier,Michele,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk5003bw_5.png,1703.0000,,
SK5019,Dressage Round Chandelier,Ceiling > Chandelier,Chandelier,Dressage,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk5019ai_5.png,1794.0000,,
SN4001,Trillion Large Flush Mount,Ceiling > Flush Mount,Flush Mount,Trillion,Joe Nye,https://www.circalighting.com/media/catalog/product/s/n/sn4001pn_7.png,3023.0000,,
SN5107,Regency Medium Chandelier,Ceiling > Chandelier,Chandelier,Regency,Joe Nye,https://www.circalighting.com/media/catalog/product/s/n/sn5107hab_5.png,1395.0000,,
SR5005,Baltic Lantern,Ceiling > Lantern,Lantern,Baltic,John Rosselli,https://www.circalighting.com/media/catalog/product/s/r/sr5005gi_5.png,1965.0000,,
TOB1152,Parish Floor Lamp,Floor > Decorative,Decorative,Parish Floor,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob1152ginp_5.png,984.0000,,
TOB3026,Nina Tapered Table Lamp,Table > Decorative,Decorative,Nina,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob3026ginp_9.png,583.0000,,
TOB3152,Parish Buffet Lamp,Table > Decorative,Decorative,Parish Buffet,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob3152ginp_5.png,617.0000,,
AH2200,Ava Single Sconce,Wall > Bath,Bath,Ava,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah2200pncg_5.png,5270.0000,,
AH2202,Ava Triple Sconce,Wall > Bath,Bath,Ava,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah2202pncg_5.png,5274.0000,,
BBL2027,Aspect Library Sconce,Wall > Decorative,Decorative,Aspect,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl2027sbl_9.png,4315.0000,,
BBL2028,Aspect Small Articulating Sconce,Wall > Task,Functional,Aspect,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl2028sbl_1.png,4609.0000,,
BBL2029,Aspect Large Articulating Sconce,Wall > Task,Functional,Aspect,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl2029sbl_1.png,4619.0000,,
BBL2036,Refined Rib Sconce,Wall > Decorative,Decorative,Refined Rib,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl2036ebos_5.png,4040.0000,,
BBL5030,Westport Large Hanging Shade,Ceiling > Hanging Shade,Hanging Shade,Westport,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl5030sbl_5.png,2285.0000,,
BBL5032,Perfect Pleat Hanging Shade,Ceiling > Hanging Shade,Hanging Shade,Perfect Pleat,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl5032sbs_5.png,2267.0000,,
BBL5033,Perfect Pleat Tall Hanging Shade,Ceiling > Hanging Shade,Hanging Shade,Perfect Pleat,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl5033sss_9.png,2271.0000,,
CHA8463,Strie Buffet Lamp,Table > Decorative,Decorative,Strie,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cha8463gnp_13.png,601.0000,,
CHC2210,Sussex Medium Bell Jar Lantern,Ceiling > Lantern,Lantern,sussex4,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc2210pn_8.png,2206.0000,,
CHD1183,Sussex Small Framed Sconce,Wall > Decorative,Decorative,sussex5,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1183ab_5.png,3704.0000,,
CHD1184,Sussex Medium Framed Double Sconce,Wall > Decorative,Decorative,sussex5,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1184ab_5.png,3707.0000,,
CHD1185,Chelsea Small Reflection Sconce,Wall > Decorative,Decorative,Chelsea Ref,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1185ow_5.png,3870.0000,,
CHD1186,Chelsea Medium Reflection Sconce,Wall > Decorative,Decorative,Chelsea Ref,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1186ow_5.png,3872.0000,,
CHD1190,Cross Bouillotte Small Sconce,Wall > Decorative,Decorative,Cross Bouillotte,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1190pnnp_5.png,3899.0000,,
CHD1191,Cross Bouillotte Large Sconce,Wall > Decorative,Decorative,Cross Bouillotte,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1191abnp_8.png,3903.0000,,
S2107,Kassel Single Sconce,Wall > Decorative,Decorative,Kassel,Joe Nye,https://www.circalighting.com/media/catalog/product/s/2/s2107ni_5.png,3810.0000,,
SK5016,Dressage Large Oval Chandelier,Ceiling > Chandelier,Chandelier,Dressage,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk5016ai_5.png,1793.0000,,
SP2013,Huntingdon Double Sconce,Wall > Decorative,Decorative,Huntington,J. Randall Powers,https://www.circalighting.com/media/catalog/product/s/p/sp2013hab_5.png,3540.0000,,
SP5001,Greggory Small Lantern,Ceiling > Lantern,Lantern,Greggory,J. Randall Powers,https://www.circalighting.com/media/catalog/product/s/p/sp5001pn_5.png,1985.0000,,
SP5002,Greggory Medium Lantern,Ceiling > Lantern,Lantern,Greggory,J. Randall Powers,https://www.circalighting.com/media/catalog/product/s/p/sp5002pn_5.png,1988.0000,,
SP5003,Greggory Large Lantern,Ceiling > Lantern,Lantern,Greggory,J. Randall Powers,https://www.circalighting.com/media/catalog/product/s/p/sp5003bz_5.png,1990.0000,,
SP5004,Star Lantern,Ceiling > Lantern,Lantern,Star2,J. Randall Powers,https://www.circalighting.com/media/catalog/product/s/p/sp5004ai_5.png,1905.0000,,
TOB2197,Milton Road Sconce,Wall > Bath,Bath,Milton Road,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob2197pnwg_5.png,4941.0000,,
TOB2198,Milton Road Bath Light,Wall > Bath,Bath,Milton Road,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob2198pnwg_5.png,4930.0000,,
TOB3180,Kenton Desk Lamp,Table > Decorative,Decorative,Kenton,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob3180habnp_7.png,703.0000,,
TOB5150,Milton Road Flush Mount,Ceiling > Flush Mount,Flush Mount,Milton Road,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob5150habwg_11.png,3388.0000,,
TOB5135,Calliope Hanging Shade,Ceiling > Hanging Shade,Hanging Shade,Calliope,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob5135brhabnp_5.png,2293.0000,,
AH2201,Lita Single Sconce,Wall > Bath,Bath,Lita,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah2201pncg_5.png,5278.0000,,
AH2203,Lita Triple Sconce,Wall > Bath,Bath,Lita,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah2203pncg_5.png,5282.0000,,
AH4200,Randolph Small Flush Mount,Ceiling > Flush Mount,Flush Mount,Randolph,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah4200pnfg_9.png,3190.0000,,
AH4201,Randolph Large Flush Mount,Ceiling > Flush Mount,Flush Mount,Randolph,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah4201pnfg_5.png,3194.0000,,
CHC1554,Montmarte Chandelier,Ceiling > Chandelier,Chandelier,Montmarte,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc1554ownp_5.png,1468.0000,,
CHD2102,Georgian Small Hurricane Wall Sconce,Wall > Decorative,Decorative,Georgian Hurricane Sconce,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2102ab_5.png,4600.0000,,
BBL2030,Lyric Branch Sconce,Wall > Decorative,Decorative,Lyric Branch,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl2030sss_9.png,4109.0000,,
SK2301,Flea Market Lantern,Wall > Decorative,Decorative,Flea Market Lantern,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk2301az_5.png,4560.0000,,
SK5007,Brantley Lantern,Ceiling > Lantern,Lantern,Brantley,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk5007vg_5.png,2059.0000,,
SK5301,Honore Lantern,Ceiling > Lantern,Lantern,Honore,Suzanne Kasler,https://www.circalighting.com/media/catalog/product/s/k/sk5301az_5.png,2058.0000,,
TOBO2120,Longacre Small Wall Mount,Outdoor > Wall,,Longacre2,Thomas O'Brien,,5191.0000,,
TOBO2121,Longacre Large Wall Mount,Outdoor > Wall,,Longacre2,Thomas O'Brien,,5888.0000,,
BBL5035,French Cuff Double Pendant,Ceiling > Linear,Linear,French Cuff,Barbara Barry,https://www.circalighting.com/media/catalog/product/b/b/bbl5035sbs_10.png,2957.0000,,
TOB5042,Henry Industrial Hanging Light,Ceiling > Pendant,Pendant,henry,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob5042habwht_5.png,2492.0000,,
AH3082,Sawyer Table Lamp,Table > Decorative,Decorative,Sawyer,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah3082tsnp_9.png,321.0000,,
AH3100,Desmond Table Lamp,Table > Decorative,Decorative,Desmond2,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah3100wmnp_8.png,461.0000,,
AH3105,Hugo Table Lamp,Table > Decorative,Decorative,Hugo,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah3105inp_12.png,567.0000,,
CHA9461,Fluted Spire Floor Lamp,Floor > Decorative,Decorative,Fluted Spire,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cha9461ginp_5.png,1015.0000,,
CHA8530,Metal Banded Table Lamp,Table > Decorative,Decorative,Metal Banded,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cha8530ginp_5.png,568.0000,,
TOB1155,Hannah Floor Lamp,Floor > Decorative,Decorative,Hannah Floor,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob1155ainp_5.png,1008.0000,,
TOB2711,Roberto Tall Wall Light,Wall > Decorative,Decorative,Roberto,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob2711alb_5.png,4506.0000,,
CHD5148,Dorchester 30" Picture Light,Wall > Picture,Picture,Dorchester2,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd5148ab_1.png,5393.0000,,
SL2706,24" Cabinet Maker's Picture Light,Wall > Picture,Picture,Cabinet Maker,E. F. Chapman,https://www.circalighting.com/media/catalog/product/s/l/sl2706hab_5.png,5356.0000,,
SL2707,30" Cabinet Maker's Picture Light,Wall > Picture,Picture,Cabinet Maker,E. F. Chapman,https://www.circalighting.com/media/catalog/product/s/l/sl2707hab_5.png,5360.0000,,
SL2708,Frame Makers 30" Picture Light,Wall > Picture,Picture,Frame Makers,E. F. Chapman,https://www.circalighting.com/media/catalog/product/s/l/sl2708hab_1.png,5376.0000,,
AH5025,Dexter Small Chandelier,Ceiling > Chandelier,Chandelier,Dexter,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah5025bw_5.png,1700.0000,,
AH5026,Dexter Large Chandelier,Ceiling > Chandelier,Chandelier,Dexter,Alexa Hampton,https://www.circalighting.com/media/catalog/product/a/h/ah5026bw_5.png,1701.0000,,
CHC1535,Crystal Cube Round Flatline Chandelier,Ceiling > Chandelier,Chandelier,Crystal Cube,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc1535pn_5.png,1353.0000,,
CHC1536,Crystal Cube Oval Flatline Chandelier,Ceiling > Chandelier,Chandelier,Crystal Cube,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc1536ab_5.png,1355.0000,,
CHC1525,Crystal Stacked Ball Chandelier,Ceiling > Chandelier,,Crystal Stacked Ball,E. F. Chapman,,1220.0000,,
CHC1548,Flanders Chandelier,Ceiling > Chandelier,Chandelier,Flanders,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc1548bwsg_5.png,1466.0000,,
TOB5036,Elizabeth Chandelier,Ceiling > Chandelier,Chandelier,Elizabeth,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob5036gi_5.png,1401.0000,,
SR5002,Maher Lantern,Ceiling > Lantern,Lantern,Maher,John Rosselli,https://www.circalighting.com/media/catalog/product/s/r/sr5002bsl_5.png,1911.0000,,
SR5017,Millo Chandelier,Ceiling > Chandelier,,Millo,John Rosselli,,1492.0000,,
SR5021,Natalya Large Chandelier,Ceiling > Chandelier,,Natalya,John Rosselli,,1775.0000,,
S2120,Bristol Small Sconce,Wall > Decorative,Decorative,Bristol,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s2120ginp_11.png,3910.0000,,
S5211,Country Small Chandelier,Ceiling > Chandelier,Chandelier,Country Chandelier,Studio VC,https://www.circalighting.com/media/catalog/product/s/5/s5211bw_5.png,1719.0000,,
S5212,Country Large Chandelier,Ceiling > Chandelier,Chandelier,Country Chandelier,Studio VC,https://www.circalighting.com/media/catalog/product/s/5/s5212bw_5.png,1720.0000,,
CHD1601,Cotswold Narrow Mirrored Sconce,Wall > Decorative,Decorative,Bevel Mirror Sconce,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1601pnnp_5.png,3663.0000,,
CHD1602,Cotswold Large Mirrored Sconce,Wall > Decorative,Decorative,Bevel Mirror Sconce,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1602pnnp_5.png,3665.0000,,
CHD1612,Symmetric Twist Double Sconce,Wall > Decorative,Decorative,Symmetric Twist,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1612abnp_5.png,3929.0000,,
CHD1525,Stacked Ball Sconce,Wall > Decorative,Decorative,Single Crystal Ball Sconc,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1525ab_12.png,3524.0000,,
TOB3195,Silhouette Vase Accent Lamp,Table > Decorative,Decorative,Silhouette,Thomas O'Brien,https://www.circalighting.com/media/catalog/product/t/o/tob3195ginp_5.png,510.0000,,
